cliente_id,marca_id,año,mes,cluster_id,precio_total,cantidad,fecha_mes,marca_id_encoded
79576,40000650,2024,1,5,17.428800000000003,3.0,2024-01-01,39
79576,40000650,2024,2,5,17.800000000000004,5.0,2024-02-01,39
79576,40000650,2024,3,5,26.252,5.0,2024-03-01,39
79576,40000650,2024,4,5,78.756,15.0,2024-04-01,39
79576,40000650,2024,5,5,33.476,6.0,2024-05-01,39
79576,40000650,2024,6,5,26.252,5.0,2024-06-01,39
79576,40000650,2024,7,5,31.3544,6.0,2024-07-01,39
79576,40000662,2024,1,5,15.015,6.0,2024-01-01,40
79576,40000662,2024,2,5,15.21,1.0,2024-02-01,40
79576,40000662,2024,4,5,543.66,2.0,2024-04-01,40
79576,40000662,2024,5,5,236.015,2.0,2024-05-01,40
79576,40000662,2024,6,5,34.97,4.0,2024-06-01,40
79576,40000662,2024,8,5,2.275,1.0,2024-08-01,40
79576,40000668,2024,5,5,20.6248,1.0,2024-05-01,41
79576,40000668,2024,6,5,17.073,3.0,2024-06-01,41
79576,40000668,2024,7,5,8.178799999999999,1.0,2024-07-01,41
79576,40000683,2024,1,5,18.382,1.0,2024-01-01,42
79576,40000704,2024,1,5,407.58,48.0,2024-01-01,44
79576,40000704,2024,2,5,506.57,80.0,2024-02-01,44
79576,40000704,2024,3,5,380.76,39.0,2024-03-01,44
79576,40000704,2024,4,5,654.39,51.0,2024-04-01,44
79576,40000704,2024,5,5,567.81,65.0,2024-05-01,44
79576,40000704,2024,6,5,1260.738,153.0,2024-06-01,44
79576,40000704,2024,7,5,643.3,70.0,2024-07-01,44
79576,40000704,2024,8,5,185.4,24.0,2024-08-01,44
79576,40000704,2024,9,5,230.058,40.0,2024-09-01,44
79576,40000772,2024,5,5,294.75,1.0,2024-05-01,49
79576,40000772,2024,9,5,258.75,1.0,2024-09-01,49
79576,40000814,2024,1,5,21.862000000000002,57.0,2024-01-01,51
79576,40000814,2024,2,5,23.578200000000002,256.0,2024-02-01,51
79576,40000814,2024,3,5,32.112,110.0,2024-03-01,51
79576,40000814,2024,4,5,13.183499999999993,129.0,2024-04-01,51
79576,40000814,2024,5,5,13.910000000000002,5.0,2024-05-01,51
79576,40000814,2024,6,5,31.788000000000004,16.0,2024-06-01,51
79576,40000814,2024,8,5,9.477999999999998,1.0,2024-08-01,51
79576,40000814,2024,9,5,8.436300000000001,6.0,2024-09-01,51
79576,40000826,2024,3,5,75.4,4.0,2024-03-01,52
79576,40000826,2024,5,5,214.89000000000001,11.0,2024-05-01,52
79576,40000826,2024,6,5,252.59,13.0,2024-06-01,52
79576,40000826,2024,7,5,284.505,13.0,2024-07-01,52
79576,40000826,2024,9,5,52.78,2.0,2024-09-01,52
79576,40000838,2024,2,5,70.811,1.0,2024-02-01,54
79576,40000838,2024,5,5,9.70515,14.0,2024-05-01,54
79576,40000876,2024,1,5,434.049,33.0,2024-01-01,57
79576,40000876,2024,2,5,460.62800000000004,36.0,2024-02-01,57
79576,40000876,2024,3,5,473.50800000000004,36.0,2024-03-01,57
79576,40000876,2024,4,5,633.647,49.0,2024-04-01,57
79576,40000876,2024,5,5,499.814,38.0,2024-05-01,57
79576,40000876,2024,6,5,631.344,48.0,2024-06-01,57
79576,40000876,2024,7,5,915.2850000000001,70.0,2024-07-01,57
79576,40000876,2024,8,5,249.907,19.0,2024-08-01,57
79576,40000876,2024,9,5,381.437,29.0,2024-09-01,57
79576,40000940,2024,7,5,5.36,1.0,2024-07-01,60
79576,40000988,2024,4,5,481.68,8.0,2024-04-01,64
79576,40000988,2024,5,5,740.4,10.0,2024-05-01,64
79576,40001031,2024,2,5,457.6,1.0,2024-02-01,66
79576,40001081,2024,5,5,238.5,1.0,2024-05-01,68
79576,40001100,2024,5,5,239.25,3.0,2024-05-01,69
79576,40001100,2024,6,5,138.0,8.0,2024-06-01,69
79576,40001100,2024,7,5,39.0,2.0,2024-07-01,69
79576,40001132,2024,1,5,19.554,4.0,2024-01-01,72
79576,40001132,2024,2,5,24.21,1.0,2024-02-01,72
79576,40001132,2024,3,5,25.079999999999995,5.0,2024-03-01,72
79576,40001132,2024,4,5,15.047999999999998,3.0,2024-04-01,72
79576,40001132,2024,6,5,29.075999999999993,6.0,2024-06-01,72
79576,40001132,2024,7,5,177.108,4.0,2024-07-01,72
79576,40001145,2024,1,5,1360.8361,914.0,2024-01-01,74
79576,40001145,2024,2,5,72.674,31.0,2024-02-01,74
79576,40001145,2024,3,5,574.638,410.0,2024-03-01,74
79576,40001145,2024,5,5,112.9674,11.0,2024-05-01,74
79576,40001145,2024,6,5,415.1786,140.0,2024-06-01,74
79576,40001145,2024,7,5,24.639000000000003,6.0,2024-07-01,74
79576,40001145,2024,8,5,2905.065,1284.0,2024-08-01,74
79576,40001145,2024,9,5,46.8178,7.0,2024-09-01,74
79576,40007009,2024,1,5,7.5,1.0,2024-01-01,75
79576,40007009,2024,5,5,135.0,1.0,2024-05-01,75
79576,40007009,2024,6,5,326.25,3.0,2024-06-01,75
79576,40007009,2024,8,5,326.25,3.0,2024-08-01,75
79576,40007017,2024,1,5,69.75,6.0,2024-01-01,76
79576,40007045,2024,1,5,5140.28,485.0,2024-01-01,78
79576,40007045,2024,2,5,4778.4675,442.0,2024-02-01,78
79576,40007045,2024,3,5,2362.2425000000003,228.0,2024-03-01,78
79576,40007045,2024,4,5,4540.225,354.0,2024-04-01,78
79576,40007045,2024,5,5,3412.4925000000003,265.0,2024-05-01,78
79576,40007045,2024,6,5,2427.7025,192.0,2024-06-01,78
79576,40007045,2024,7,5,6056.7425,591.0,2024-07-01,78
79576,40007045,2024,8,5,1643.51,133.0,2024-08-01,78
79576,40007045,2024,9,5,2134.5,167.0,2024-09-01,78
79576,40007048,2024,5,5,20.16,2.0,2024-05-01,79
79576,40007067,2024,1,5,14.22,1.0,2024-01-01,80
79576,40007067,2024,2,5,14.22,1.0,2024-02-01,80
79576,40007067,2024,3,5,28.44,2.0,2024-03-01,80
79576,40007067,2024,6,5,14.22,1.0,2024-06-01,80
79576,40007067,2024,7,5,14.22,1.0,2024-07-01,80
79576,40007067,2024,9,5,14.22,1.0,2024-09-01,80
79576,40007087,2024,1,5,14.951999999999998,1.0,2024-01-01,83
79576,40007087,2024,5,5,29.903999999999996,2.0,2024-05-01,83
79576,40007103,2024,1,5,348.50715,15.0,2024-01-01,85
79576,40007103,2024,2,5,473.1603,20.0,2024-02-01,85
79576,40007103,2024,3,5,442.77,18.0,2024-03-01,85
79576,40007103,2024,4,5,153.14149,10.0,2024-04-01,85
79576,40007103,2024,5,5,261.84810500000003,18.0,2024-05-01,85
79576,40007103,2024,6,5,412.10845,25.0,2024-06-01,85
79576,40007103,2024,7,5,326.435925,15.0,2024-07-01,85
79576,40007103,2024,8,5,155.28300000000002,6.0,2024-08-01,85
79576,40007103,2024,9,5,77.8875,5.0,2024-09-01,85
79576,40007107,2024,7,5,24.662,8.0,2024-07-01,86
79576,40007108,2024,4,5,203.7,5.0,2024-04-01,87
79576,40007108,2024,5,5,140.39999999999998,3.0,2024-05-01,87
79576,40007130,2024,4,5,157.67200000000005,1.0,2024-04-01,89
79576,40007130,2024,9,5,300.064,2.0,2024-09-01,89
79576,40007146,2024,3,5,35.93814,1.0,2024-03-01,91
79576,40007146,2024,6,5,46.85148,3.0,2024-06-01,91
79576,40007146,2024,8,5,82.59588000000001,3.0,2024-08-01,91
79576,40007146,2024,9,5,32.22252,1.0,2024-09-01,91
79576,40007152,2024,1,5,468.47799999999995,30.0,2024-01-01,93
79576,40007152,2024,2,5,111.348,9.0,2024-02-01,93
79576,40007152,2024,3,5,205.422,18.0,2024-03-01,93
79576,40007152,2024,4,5,449.532,28.0,2024-04-01,93
79576,40007152,2024,5,5,22.332,2.0,2024-05-01,93
79576,40007152,2024,6,5,126.65999999999998,8.0,2024-06-01,93
79576,40007152,2024,7,5,55.644,8.0,2024-07-01,93
79576,40007152,2024,8,5,19.938,5.0,2024-08-01,93
79576,40007152,2024,9,5,44.664,4.0,2024-09-01,93
79576,40007167,2024,1,5,2.805,1.0,2024-01-01,96
79576,40007167,2024,2,5,2.805,1.0,2024-02-01,96
79576,40007199,2024,1,5,2.625,1.0,2024-01-01,99
79576,40007199,2024,2,5,2.625,1.0,2024-02-01,99
79576,40007199,2024,3,5,5.25,2.0,2024-03-01,99
79576,40007199,2024,6,5,2.625,1.0,2024-06-01,99
79576,40007212,2024,3,5,5.2,1.0,2024-03-01,100
79576,40007212,2024,5,5,15.600000000000001,3.0,2024-05-01,100
79576,40007212,2024,9,5,10.19,4.0,2024-09-01,100
79576,40007214,2024,3,5,7.45,1.0,2024-03-01,101
79576,40007214,2024,4,5,16.4,1.0,2024-04-01,101
79576,40007214,2024,7,5,7.45,1.0,2024-07-01,101
79576,40007214,2024,9,5,32.8,2.0,2024-09-01,101
79576,40007232,2024,1,5,360.5,1.0,2024-01-01,103
79576,40007235,2024,1,5,11.99935,1.0,2024-01-01,105
79576,40007235,2024,2,5,9.265,1.0,2024-02-01,105
79576,40007235,2024,8,5,18.43236,1.0,2024-08-01,105
79576,40007244,2024,7,5,95.2,1.0,2024-07-01,107
79576,40007271,2024,6,5,7.695000000000001,1.0,2024-06-01,109
79576,40007271,2024,9,5,7.695000000000001,1.0,2024-09-01,109
79576,40007272,2024,1,5,15.862499999999999,7.0,2024-01-01,110
79576,40007272,2024,3,5,1.4625,1.0,2024-03-01,110
79576,40007272,2024,5,5,2.925,2.0,2024-05-01,110
79576,40007272,2024,9,5,1.4625,1.0,2024-09-01,110
79576,40007288,2024,1,5,23.695,1.0,2024-01-01,113
79576,40007288,2024,4,5,23.695,1.0,2024-04-01,113
79576,40007288,2024,5,5,23.695,1.0,2024-05-01,113
79576,40007347,2024,4,5,118.2,1.0,2024-04-01,273
79576,40007347,2024,6,5,118.2,1.0,2024-06-01,119
79576,40007347,2024,7,5,354.6,3.0,2024-07-01,119
79576,40007350,2024,2,5,2439.75,1.0,2024-02-01,120
79576,40007378,2024,3,5,55.989999999999995,6.0,2024-03-01,122
79576,40007378,2024,5,5,19.99,2.0,2024-05-01,122
79576,40007385,2024,5,5,333.0,2.0,2024-05-01,225
79576,40007385,2024,7,5,171.75,3.0,2024-07-01,123
79576,40007389,2024,5,5,258.0,1.0,2024-05-01,124
79576,40007397,2024,1,5,114.75,12.0,2024-01-01,127
79576,40007397,2024,6,5,76.5,8.0,2024-06-01,127
79576,40007397,2024,7,5,71.43749999999999,15.0,2024-07-01,127
79576,40007400,2024,2,5,3990.6719999999996,5.0,2024-02-01,128
79576,40007400,2024,3,5,1594.0859999999998,7.0,2024-03-01,128
79576,40007400,2024,4,5,3140.5919999999996,4.0,2024-04-01,128
79576,40007400,2024,5,5,6542.191999999999,9.0,2024-05-01,128
79576,40007400,2024,6,5,1440.4319999999998,2.0,2024-06-01,128
79576,40007400,2024,7,5,1700.1599999999999,2.0,2024-07-01,128
79576,40007400,2024,8,5,254.346,1.0,2024-08-01,128
79576,40007400,2024,9,5,3400.3199999999997,4.0,2024-09-01,128
79576,40007404,2024,2,5,526.5,1.0,2024-02-01,129
79576,40007427,2024,2,5,13.902,2.0,2024-02-01,133
79576,40007427,2024,3,5,13.902,2.0,2024-03-01,133
79576,40007427,2024,4,5,6.951,1.0,2024-04-01,133
79576,40007427,2024,5,5,6.951,1.0,2024-05-01,133
79576,40007427,2024,6,5,20.852999999999998,3.0,2024-06-01,133
79576,40007427,2024,8,5,6.951,1.0,2024-08-01,133
79576,40007427,2024,9,5,20.852999999999998,3.0,2024-09-01,133
79576,40007444,2024,1,5,22.080000000000002,10.0,2024-01-01,287
79576,40007444,2024,2,5,22.080000000000002,10.0,2024-02-01,136
79576,40007451,2024,1,5,41.14,3.0,2024-01-01,287
79576,40007451,2024,3,5,153.816,12.0,2024-03-01,138
79576,40007451,2024,4,5,8.33,1.0,2024-04-01,138
79576,40007451,2024,5,5,258.4,17.0,2024-05-01,138
79576,40007451,2024,6,5,47.447,3.0,2024-06-01,138
79576,40007451,2024,7,5,0.51,1.0,2024-07-01,138
79576,40007451,2024,8,5,12.41,1.0,2024-08-01,138
79576,40007451,2024,9,5,1.071,1.0,2024-09-01,138
79576,40007478,2024,1,5,94.59899999999999,12.0,2024-01-01,142
79576,40007478,2024,3,5,21.75,2.0,2024-03-01,142
79576,40007478,2024,4,5,9.0,2.0,2024-04-01,142
79576,40007478,2024,5,5,152.38125,17.0,2024-05-01,142
79576,40007478,2024,6,5,134.01524999999998,17.0,2024-06-01,142
79576,40007478,2024,7,5,23.649749999999997,3.0,2024-07-01,142
79576,40007478,2024,8,5,7.883249999999999,1.0,2024-08-01,142
79576,40007484,2024,1,5,4457.601000000001,1708.0,2024-01-01,287
79576,40007484,2024,2,5,2500.2828,984.0,2024-02-01,144
79576,40007484,2024,3,5,3666.3375,1580.0,2024-03-01,144
79576,40007484,2024,4,5,1179.1572,416.0,2024-04-01,144
79576,40007484,2024,5,5,1496.2476000000001,614.0,2024-05-01,144
79576,40007484,2024,6,5,1661.01,604.0,2024-06-01,144
79576,40007484,2024,7,5,3259.0290000000005,1240.0,2024-07-01,144
79576,40007484,2024,8,5,1246.0602000000001,538.0,2024-08-01,144
79576,40007484,2024,9,5,3125.9874000000004,1142.0,2024-09-01,144
79576,40007494,2024,1,5,69.1978,6.0,2024-01-01,225
79576,40007494,2024,3,5,46.739,11.0,2024-03-01,146
79576,40007494,2024,4,5,25.578,6.0,2024-04-01,146
79576,40007494,2024,8,5,9.562,3.0,2024-08-01,146
79576,40007519,2024,8,5,48.150000000000006,1.0,2024-08-01,149
79576,40007531,2024,1,5,18.598,19.0,2024-01-01,277
79576,40007531,2024,2,5,54.534000000000006,16.0,2024-02-01,152
79576,40007531,2024,3,5,8.99,9.0,2024-03-01,152
79576,40007531,2024,4,5,3.825,15.0,2024-04-01,152
79576,40007531,2024,5,5,20.439999999999998,13.0,2024-05-01,152
79576,40007531,2024,6,5,129.927,32.0,2024-06-01,152
79576,40007531,2024,7,5,46.635999999999996,12.0,2024-07-01,152
79576,40007531,2024,9,5,0.52,1.0,2024-09-01,152
79576,40007533,2024,1,5,2289.188,1912.0,2024-01-01,153
79576,40007533,2024,2,5,1861.93,1498.0,2024-02-01,153
79576,40007533,2024,3,5,939.816,787.0,2024-03-01,153
79576,40007533,2024,4,5,2646.236,2169.0,2024-04-01,153
79576,40007533,2024,5,5,2088.11,1504.0,2024-05-01,153
79576,40007533,2024,6,5,1579.654,1278.0,2024-06-01,153
79576,40007533,2024,7,5,2843.45,2404.0,2024-07-01,153
79576,40007533,2024,8,5,867.807,834.0,2024-08-01,153
79576,40007533,2024,9,5,1088.98,698.0,2024-09-01,153
79576,40007540,2024,1,5,81.575,3.0,2024-01-01,277
79576,40007555,2024,5,5,34.37,1.0,2024-05-01,288
79576,40007555,2024,8,5,34.37,1.0,2024-08-01,159
79576,40007559,2024,3,5,1.4775,1.0,2024-03-01,273
79576,40007562,2024,3,5,307.5,1.0,2024-03-01,277
79576,40007567,2024,1,5,41.80800000000001,6.0,2024-01-01,288
79576,40007567,2024,2,5,48.77600000000001,7.0,2024-02-01,235
79576,40007567,2024,3,5,34.84,5.0,2024-03-01,163
79576,40007567,2024,4,5,69.68,10.0,2024-04-01,163
79576,40007567,2024,5,5,41.80800000000001,6.0,2024-05-01,163
79576,40007567,2024,6,5,20.904000000000003,3.0,2024-06-01,163
79576,40007567,2024,7,5,55.74400000000001,8.0,2024-07-01,163
79576,40007567,2024,8,5,11.856,2.0,2024-08-01,163
79576,40007567,2024,9,5,27.872000000000003,4.0,2024-09-01,163
79576,40007578,2024,2,5,397.55999999999995,350.0,2024-02-01,273
79576,40007578,2024,3,5,177.42000000000002,100.0,2024-03-01,273
79576,40007578,2024,4,5,143.04000000000002,125.0,2024-04-01,273
79576,40007578,2024,5,5,89.4,50.0,2024-05-01,273
79576,40007578,2024,6,5,32.04,25.0,2024-06-01,273
79576,40007578,2024,9,5,195.24,100.0,2024-09-01,273
79576,40007581,2024,1,5,625.2,17.0,2024-01-01,277
79576,40007581,2024,2,5,2059.8,20.0,2024-02-01,166
79576,40007581,2024,3,5,642.0,8.0,2024-03-01,166
79576,40007581,2024,4,5,274.2,2.0,2024-04-01,166
79576,40007581,2024,5,5,1668.6000000000001,13.0,2024-05-01,166
79576,40007581,2024,6,5,274.2,2.0,2024-06-01,166
79576,40007581,2024,7,5,712.2,11.0,2024-07-01,166
79576,40007581,2024,8,5,250.8,1.0,2024-08-01,166
79576,40007581,2024,9,5,93.6,4.0,2024-09-01,166
79576,40007587,2024,3,5,53.0325,1.0,2024-03-01,273
79576,40007596,2024,5,5,239.4,1.0,2024-05-01,277
79576,40007596,2024,7,5,225.0,1.0,2024-07-01,170
79576,40007602,2024,6,5,149.5,20.0,2024-06-01,273
79576,40007638,2024,1,5,338.44,5.0,2024-01-01,277
79576,40007638,2024,2,5,103.10999999999999,3.0,2024-02-01,273
79576,40007638,2024,3,5,91.44999999999999,3.0,2024-03-01,273
79576,40007638,2024,4,5,21.91,3.0,2024-04-01,273
79576,40007638,2024,5,5,225.59,3.0,2024-05-01,273
79576,40007638,2024,6,5,271.28999999999996,6.0,2024-06-01,273
79576,40007638,2024,7,5,19.68,1.0,2024-07-01,273
79576,40007638,2024,8,5,91.78,1.0,2024-08-01,273
79576,40007641,2024,9,5,8.7125,1.0,2024-09-01,277
79576,40007647,2024,1,5,227.5,2.0,2024-01-01,288
79576,40007647,2024,3,5,1128.75,1.0,2024-03-01,288
79576,40007647,2024,4,5,123.5,1.0,2024-04-01,288
79576,40007647,2024,6,5,1473.5,2.0,2024-06-01,288
79576,40007655,2024,1,5,149.004,1.0,2024-01-01,288
79576,40007655,2024,6,5,149.004,1.0,2024-06-01,288
79576,40007655,2024,7,5,149.004,1.0,2024-07-01,288
79576,40007655,2024,9,5,149.004,1.0,2024-09-01,288
79576,40007678,2024,4,5,64.1,5.0,2024-04-01,288
79576,40007678,2024,6,5,31.299999999999997,3.0,2024-06-01,288
79576,40007682,2024,1,5,23.868,4.0,2024-01-01,288
79576,40007682,2024,4,5,35.802,6.0,2024-04-01,288
79576,40007682,2024,5,5,11.934,2.0,2024-05-01,288
79576,40007682,2024,6,5,11.934,2.0,2024-06-01,288
79576,40007682,2024,7,5,17.901,3.0,2024-07-01,288
79576,40007689,2024,6,5,0.0,34.0,2024-06-01,288
79576,40007689,2024,7,5,0.0,22.0,2024-07-01,288
79576,40007689,2024,8,5,0.0,24.0,2024-08-01,288
79576,40007689,2024,9,5,0.0,4.0,2024-09-01,288
79576,40007694,2024,1,5,12.72,1.0,2024-01-01,288
79576,40007694,2024,5,5,75.0,1.0,2024-05-01,288
79580,40000047,2024,5,0,4.144,1.0,2024-05-01,3
79580,40000085,2024,1,0,31.476,10.0,2024-01-01,9
79580,40000086,2024,1,0,12.463215,11.0,2024-01-01,10
79580,40000086,2024,2,0,53.880171,41.0,2024-02-01,10
79580,40000086,2024,5,0,22.218819,4.0,2024-05-01,10
79580,40000138,2024,4,0,33.67,2.0,2024-04-01,15
79580,40000154,2024,4,0,8.9712,6.0,2024-04-01,16
79580,40000154,2024,5,0,8.8944,1.0,2024-05-01,16
79580,40000184,2024,1,0,20.608,2.0,2024-01-01,19
79580,40000702,2024,1,0,16.38,8.0,2024-01-01,43
79580,40000702,2024,2,0,6.33,2.0,2024-02-01,43
79580,40001145,2024,1,0,16.182000000000002,2.0,2024-01-01,74
79580,40001145,2024,2,0,16.182000000000002,2.0,2024-02-01,74
79580,40007103,2024,5,0,15.5775,1.0,2024-05-01,85
79580,40007184,2024,1,0,23.394,2.0,2024-01-01,98
79580,40007184,2024,2,0,27.607999999999997,4.0,2024-02-01,98
79580,40007347,2024,2,0,88.4,4.0,2024-02-01,119
79580,40007400,2024,5,0,164.88,1.0,2024-05-01,128
79580,40007531,2024,2,0,0.255,1.0,2024-02-01,152
79580,40007533,2024,2,0,1.755,3.0,2024-02-01,153
79580,40007638,2024,5,0,39.5,1.0,2024-05-01,277
79580,40007657,2024,1,0,250.0,1.0,2024-01-01,288
79580,40007657,2024,2,0,750.0,3.0,2024-02-01,288
79585,40000085,2024,1,5,62.339999999999996,20.0,2024-01-01,9
79585,40000136,2024,3,5,49.84,1.0,2024-03-01,14
79589,40000138,2024,7,5,174.75,3.0,2024-07-01,15
79589,40000138,2024,9,5,246.7,2.0,2024-09-01,15
79593,40000086,2024,3,0,108.517182,12.0,2024-03-01,10
79593,40000086,2024,6,0,15.104682,6.0,2024-06-01,10
79593,40000138,2024,9,0,36.900000000000006,1.0,2024-09-01,15
79593,40000184,2024,6,0,58.065,3.0,2024-06-01,19
79593,40000346,2024,7,0,6.492,1.0,2024-07-01,23
79593,40000530,2024,7,0,9.555,3.0,2024-07-01,28
79593,40000814,2024,6,0,2.7820000000000005,1.0,2024-06-01,51
79593,40000826,2024,1,0,76.89500000000001,2.0,2024-01-01,52
79593,40000826,2024,3,0,56.68000000000001,2.0,2024-03-01,52
79593,40000826,2024,4,0,460.2,1.0,2024-04-01,52
79593,40000826,2024,7,0,145.66500000000002,3.0,2024-07-01,52
79593,40001118,2024,8,0,5.220000000000001,2.0,2024-08-01,71
79593,40007167,2024,3,0,2.805,1.0,2024-03-01,96
79593,40007212,2024,3,0,11.44,2.0,2024-03-01,100
79593,40007427,2024,6,0,6.951,1.0,2024-06-01,133
79593,40007451,2024,4,0,7.99,2.0,2024-04-01,287
79593,40007494,2024,3,0,1.1304999999999998,1.0,2024-03-01,287
79593,40007558,2024,3,0,329.14,4.0,2024-03-01,288
79593,40007569,2024,4,0,9.659,2.0,2024-04-01,288
79594,40000085,2024,6,0,9.924,2.0,2024-06-01,9
79594,40000085,2024,7,0,8.016,1.0,2024-07-01,9
79594,40000086,2024,6,0,8.565807,4.0,2024-06-01,10
79594,40000123,2024,5,0,7.839999999999999,1.0,2024-05-01,13
79594,40000138,2024,1,0,39.845,1.0,2024-01-01,15
79594,40000138,2024,7,0,423.7,5.0,2024-07-01,15
79594,40000184,2024,7,0,2.502,1.0,2024-07-01,19
79594,40000346,2024,6,0,30.912,2.0,2024-06-01,23
79594,40000438,2024,2,0,19.35,20.0,2024-02-01,25
79594,40000536,2024,1,0,66.18499999999999,1.0,2024-01-01,29
79594,40000964,2024,9,0,0.6779999999999999,1.0,2024-09-01,62
79594,40001132,2024,6,0,22.0305,1.0,2024-06-01,72
79594,40001145,2024,6,0,11.1352,1.0,2024-06-01,74
79594,40001145,2024,7,0,16.731,3.0,2024-07-01,74
79594,40007045,2024,2,0,14.59,1.0,2024-02-01,78
79594,40007045,2024,5,0,9.38,1.0,2024-05-01,78
79594,40007045,2024,9,0,82.47999999999999,7.0,2024-09-01,78
79594,40007103,2024,2,0,37.3938,3.0,2024-02-01,85
79594,40007103,2024,5,0,31.214100000000002,2.0,2024-05-01,85
79594,40007103,2024,8,0,19.63725,1.0,2024-08-01,85
79594,40007103,2024,9,0,31.214100000000002,2.0,2024-09-01,85
79594,40007130,2024,5,0,65.976,1.0,2024-05-01,89
79594,40007146,2024,5,0,110.18149,2.0,2024-05-01,91
79594,40007152,2024,7,0,6.756,2.0,2024-07-01,93
79594,40007288,2024,4,0,23.695,1.0,2024-04-01,113
79594,40007355,2024,7,0,30.75,1.0,2024-07-01,273
79594,40007451,2024,5,0,0.588,2.0,2024-05-01,277
79594,40007451,2024,6,0,2.788,1.0,2024-06-01,138
79594,40007451,2024,7,0,2.788,1.0,2024-07-01,138
79594,40007451,2024,9,0,41.038,2.0,2024-09-01,138
79594,40007494,2024,7,0,8.526,2.0,2024-07-01,146
79594,40007533,2024,2,0,25.73,30.0,2024-02-01,153
79594,40007533,2024,4,0,3.32,2.0,2024-04-01,153
79594,40007533,2024,5,0,10.05,6.0,2024-05-01,153
79594,40007533,2024,7,0,1.315,2.0,2024-07-01,153
79594,40007533,2024,8,0,25.72,60.0,2024-08-01,153
79594,40007533,2024,9,0,6.698,15.0,2024-09-01,153
79594,40007638,2024,1,0,9.61,1.0,2024-01-01,277
79594,40007694,2024,7,0,15.0,1.0,2024-07-01,288
79609,40000085,2024,5,0,9.972,6.0,2024-05-01,9
79609,40000085,2024,7,0,30.318,11.0,2024-07-01,9
79609,40000085,2024,8,0,11.172,1.0,2024-08-01,9
79609,40000086,2024,1,0,14.36194,23.0,2024-01-01,10
79609,40000086,2024,4,0,12.2165,20.0,2024-04-01,10
79609,40000086,2024,9,0,4.70799,6.0,2024-09-01,10
79609,40000123,2024,1,0,7.839999999999999,1.0,2024-01-01,13
79609,40000138,2024,7,0,39.845,1.0,2024-07-01,15
79609,40000154,2024,1,0,18.61967,38.0,2024-01-01,16
79609,40000154,2024,2,0,3.3654,2.0,2024-02-01,16
79609,40000184,2024,1,0,7.571999999999999,3.0,2024-01-01,19
79609,40000184,2024,4,0,6.348,2.0,2024-04-01,19
79609,40000184,2024,6,0,10.381,1.0,2024-06-01,19
79609,40000184,2024,7,0,4.596,2.0,2024-07-01,19
79609,40000321,2024,9,0,54.520399999999995,59.0,2024-09-01,22
79609,40000616,2024,2,0,27.63,12.0,2024-02-01,37
79609,40000616,2024,7,0,2.502,1.0,2024-07-01,37
79609,40000616,2024,9,0,5.004,2.0,2024-09-01,37
79609,40000704,2024,1,0,49.17,9.0,2024-01-01,44
79609,40000704,2024,2,0,1.584,2.0,2024-02-01,44
79609,40000814,2024,1,0,0.0300999999999999,1.0,2024-01-01,51
79609,40000876,2024,1,0,7.727999999999999,1.0,2024-01-01,57
79609,40000975,2024,9,0,11.44,1.0,2024-09-01,63
79609,40000988,2024,1,0,73.2,1.0,2024-01-01,64
79609,40001145,2024,1,0,172.37550000000002,40.0,2024-01-01,74
79609,40001145,2024,2,0,271.70500000000004,122.0,2024-02-01,74
79609,40001145,2024,4,0,20.1435,3.0,2024-04-01,74
79609,40001145,2024,6,0,4.356,4.0,2024-06-01,74
79609,40001145,2024,7,0,60.1036,10.0,2024-07-01,74
79609,40001145,2024,9,0,16.331,1.0,2024-09-01,74
79609,40007009,2024,9,0,108.75,1.0,2024-09-01,75
79609,40007045,2024,1,0,14.59,1.0,2024-01-01,78
79609,40007067,2024,1,0,14.22,1.0,2024-01-01,80
79609,40007103,2024,1,0,21.00047,2.0,2024-01-01,85
79609,40007103,2024,7,0,21.00047,2.0,2024-07-01,85
79609,40007152,2024,1,0,11.994,2.0,2024-01-01,93
79609,40007152,2024,9,0,3.894,1.0,2024-09-01,93
79609,40007212,2024,2,0,2.83,2.0,2024-02-01,100
79609,40007272,2024,1,0,5.85,4.0,2024-01-01,110
79609,40007444,2024,1,0,33.120000000000005,15.0,2024-01-01,136
79609,40007451,2024,1,0,16.32,1.0,2024-01-01,287
79609,40007451,2024,9,0,16.32,1.0,2024-09-01,138
79609,40007494,2024,5,0,3.1514,2.0,2024-05-01,146
79609,40007531,2024,9,0,0.28,1.0,2024-09-01,152
79609,40007533,2024,1,0,11.7,10.0,2024-01-01,153
79609,40007533,2024,2,0,1.3399999999999999,2.0,2024-02-01,153
79609,40007533,2024,7,0,0.34,1.0,2024-07-01,153
79609,40007533,2024,9,0,1.81,4.0,2024-09-01,153
79609,40007578,2024,1,0,48.0,50.0,2024-01-01,277
79609,40007602,2024,8,0,14.725,2.0,2024-08-01,288
79609,40007638,2024,2,0,10.26,2.0,2024-02-01,288
79609,40007689,2024,8,0,0.0,1.0,2024-08-01,288
79610,40000011,2024,2,5,13.3,1.0,2024-02-01,2
79610,40000011,2024,5,5,25.2,2.0,2024-05-01,2
79610,40000011,2024,9,5,12.6,1.0,2024-09-01,2
79610,40000055,2024,1,5,5.6850000000000005,1.0,2024-01-01,5
79610,40000055,2024,2,5,15.8625,4.0,2024-02-01,5
79610,40000055,2024,3,5,47.4075,15.0,2024-03-01,5
